match_file,tournament,team_a,team_b,date,team_a_prev_matches_played,team_a_prev_matches_won,team_a_prev_win_rate,team_a_prev_sets_won,team_a_prev_sets_lost,team_a_prev_set_win_rate,team_a_prev_avg_points_scored,team_a_prev_avg_points_conceded,team_b_prev_matches_played,team_b_prev_matches_won,team_b_prev_win_rate,team_b_prev_sets_won,team_b_prev_sets_lost,team_b_prev_set_win_rate,team_b_prev_avg_points_scored,team_b_prev_avg_points_conceded,h2h_matches,h2h_team_a_wins,team_a_won
PVL2025A-W50-ZUS-PGA-XML.xml,PVLAF25,ZUS,PGA,20250204,6,0,0.0,6,18,0.25,82.16666666666667,91.66666666666667,13,9,0.6923076923076923,32,17,0.6530612244897959,88.76923076923077,82.15384615384616,0,0,0
PVL2024A-M76-CMF-CCS-XML.xml,PVLALL24,CMF,CCS,20240512,22,16,0.7272727272727273,57,33,0.6333333333333333,89.54545454545455,84.04545454545455,27,21,0.7777777777777778,72,32,0.6923076923076923,90.5925925925926,80.25925925925925,0,0,0
PVLAFC2023-M18-GTHvFTL-XML.xml,PVLALL23,GTH,FTL,20231028,12,3,0.25,14,29,0.32558139534883723,70.91666666666667,81.08333333333333,4,1,0.25,4,9,0.3076923076923077,69.25,72.5,0,0,0
Match0032024.xml,PVLALL24,HSH,GTH,20240222,16,12,0.75,41,21,0.6612903225806451,88.25,79.3125,13,3,0.23076923076923078,14,32,0.30434782608695654,69.61538461538461,80.61538461538461,0,0,1
PVLAFC2023-M1-GFDvNXL-XML1.xml,PVLALL23,GFD,NXL,20231015,7,0,0.0,0,21,0.0,47.285714285714285,75.0,13,5,0.38461538461538464,20,26,0.43478260869565216,74.84615384615384,78.07692307692308,0,0,0
PVL2024B-W44-NXL-CHD-XML.xml,PVLR24,NXL,CHD,20240820,14,6,0.42857142857142855,23,26,0.46938775510204084,74.85714285714286,76.14285714285714,22,15,0.6818181818181818,49,31,0.6125,83.81818181818181,73.4090909090909,0,0,0
PVL2023B-W33-VIEvJPN-XML.xml,PVLINV23,VIE,JPN,20230722,2,0,0.0,0,6,0.0,61.5,75.0,1,1,1.0,3,0,1.0,75.0,62.0,0,0,0
PVLAFC2023-M11-CCSvCHD-XML.xml,PVLALL23,CCS,CHD,20231021,28,22,0.7857142857142857,75,34,0.6880733944954128,91.17857142857143,81.07142857142857,23,16,0.6956521739130435,52,31,0.6265060240963856,83.52173913043478,73.04347826086956,0,0,1
PVL2024C-W02-KUR-FFF-XML.xml,PVLINV24,KUR,FFF,20240905,0,0,0.5,0,0,0.5,0.0,0.0,14,3,0.21428571428571427,15,34,0.30612244897959184,72.42857142857143,80.57142857142857,0,0,1
PVL2024B-W35-CCS-PGA-XML.xml,PVLR24,CCS,PGA,20240813,29,23,0.7931034482758621,78,34,0.6964285714285714,90.62068965517241,80.20689655172414,14,10,0.7142857142857143,35,18,0.660377358490566,89.71428571428571,83.0,0,0,0
PVLAFC2023-M12-FTLvNXL-XML.xml,PVLALL23,FTL,NXL,20231024,5,2,0.4,7,9,0.4375,70.4,68.8,15,6,0.4,23,29,0.4423076923076923,74.2,76.2,0,0,1
PVL2025A-W43-NXL-CCS-XML.xml,PVLAF25,NXL,CCS,20250128,16,6,0.375,23,32,0.41818181818181815,72.6875,76.125,30,23,0.7666666666666667,80,37,0.6837606837606838,91.06666666666666,81.13333333333334,0,0,0
PVL2025D-W01-ZUS-AKA-XML_(2).xml,TEST_PVLR25,ZUS,AKA,20251104,7,0,0.0,7,21,0.25,83.85714285714286,93.14285714285714,15,6,0.4,22,34,0.39285714285714285,78.46666666666667,83.26666666666667,0,0,1
PVL2024A-M57-PGA-GTH-XML.xml,PVLALL24,PGA,GTH,20240420,15,11,0.7333333333333333,38,20,0.6551724137931034,90.93333333333334,84.4,14,3,0.21428571428571427,14,35,0.2857142857142857,67.28571428571429,80.21428571428571,0,0,1
PVL2025B-W07-PGA-GTH-XML.xml,PVLOT25,PGA,GTH,20250629,16,12,0.75,41,20,0.6721311475409836,89.9375,81.9375,15,3,0.2,14,38,0.2692307692307692,65.8,79.86666666666666,0,0,1
PVL2025A-W38-PGA-CTC-XML.xml,PVLAF25,PGA,CTC,20250121,17,13,0.7647058823529411,44,20,0.6875,89.11764705882354,81.11764705882354,22,10,0.45454545454545453,42,42,0.5,82.72727272727273,83.95454545454545,0,0,1
PVL2025B-W15-FFF-CMF-XML.xml,PVLOT25,FFF,CMF,20250712,15,3,0.2,15,37,0.28846153846153844,70.6,80.2,23,16,0.6956521739130435,59,36,0.6210526315789474,90.1304347826087,85.04347826086956,0,0,1
PVL2025A-W21-HSH-CTC-XML.xml,PVLAF25,HSH,CTC,20241203,17,13,0.7647058823529411,44,21,0.676923076923077,87.47058823529412,76.82352941176471,23,10,0.43478260869565216,44,45,0.4943820224719101,83.26086956521739,84.8695652173913,0,0,0
PVL2025A-W10-GTH-HSH-XML.xml,PVLAF25,GTH,HSH,20241119,16,3,0.1875,14,41,0.2545454545454545,65.9375,79.625,18,13,0.7222222222222222,45,24,0.6521739130434783,87.16666666666667,77.83333333333333,0,0,0
PVL2025A-W42-ZUS-CAP-XML.xml,PVLAF25,ZUS,CAP,20250125,8,1,0.125,10,23,0.30303030303030304,87.125,93.0,7,2,0.2857142857142857,11,19,0.36666666666666664,87.28571428571429,94.28571428571429,0,0,1
PVL2025B-W37-NXL-CTC-XML.xml,PVLOT25,NXL,CTC,20250809,17,6,0.35294117647058826,23,35,0.39655172413793105,71.47058823529412,76.05882352941177,24,11,0.4583333333333333,47,46,0.5053763440860215,83.75,84.75,0,0,0
PVLAFC2023-M61-FTLvHSH-XML_113023.xml,PVLALL23,FTL,HSH,20231130,6,3,0.5,10,9,0.5263157894736842,71.16666666666667,65.66666666666667,19,14,0.7368421052631579,48,24,0.6666666666666666,86.63157894736842,77.42105263157895,0,0,0
PVL2025C-W04-HSH-CTC-XML.xml,PVLINV25,HSH,CTC,20250821,20,15,0.75,51,24,0.68,86.15,77.0,25,12,0.48,50,46,0.5208333333333334,83.4,83.44,0,0,1
PVL2025B-W35-CHD-AKA-XML.xml,PVLOT25,CHD,AKA,20250807,24,16,0.6666666666666666,52,34,0.6046511627906976,82.375,73.125,16,6,0.375,24,37,0.39344262295081966,79.3125,84.9375,0,0,1
PVL2025A-W27-PGA-HSH-XML.xml,PVLAF25,PGA,HSH,20241210,18,14,0.7777777777777778,47,22,0.6811594202898551,90.0,81.88888888888889,21,16,0.7619047619047619,54,24,0.6923076923076923,85.61904761904762,75.71428571428571,0,0,1
PVL2025B-W28-FFF-NXL-XML.xml,PVLOT25,FFF,NXL,20250727,16,4,0.25,18,38,0.32142857142857145,72.375,80.875,18,6,0.3333333333333333,23,38,0.3770491803278688,70.38888888888889,76.0,0,0,0
SPT2024A-M30-CMF-HSH-XML.xml,PVLALL24,CMF,HSH,20240319,24,16,0.6666666666666666,60,39,0.6060606060606061,90.16666666666667,85.625,22,16,0.7272727272727273,55,27,0.6707317073170732,85.4090909090909,76.22727272727273,0,0,0
PVL2023B-W08-FOTvCMF-XML.xml,PVLINV23,FOT,CMF,20230701,2,0,0.0,1,6,0.14285714285714285,69.0,86.0,25,16,0.64,62,42,0.5961538461538461,90.36,86.16,0,0,0
PVL2025A-W20-AKA-FFF-XML.xml,PVLAF25,AKA,FFF,20241130,17,6,0.35294117647058826,24,40,0.375,78.0,84.52941176470588,17,4,0.23529411764705882,18,41,0.3050847457627119,70.6470588235294,80.52941176470588,0,0,0
PVLAFC2023-M41-AKAvNXL-XML_111423.xml,PVLALL23,AKA,NXL,20231114,18,6,0.3333333333333333,24,43,0.3582089552238806,76.88888888888889,84.0,19,7,0.3684210526315789,26,38,0.40625,70.63157894736842,74.26315789473684,0,0,0
PVL2025A-W19-NXL-CAP-XML.xml,PVLAF25,NXL,CAP,20241130,20,8,0.4,29,39,0.4264705882352941,71.95,74.6,8,2,0.25,11,22,0.3333333333333333,83.75,92.625,0,0,0
PVL2023A-W14-FTLvCCS-XML.xml,PVLF23,FTL,CCS,20230218,7,3,0.42857142857142855,10,12,0.45454545454545453,70.85714285714286,67.28571428571429,31,24,0.7741935483870968,83,37,0.6916666666666667,90.54838709677419,80.19354838709677,0,0,1
PVL2024A-W52-NXL-CCS-XML.xml,PVLALL24,NXL,CCS,20240413,21,8,0.38095238095238093,30,42,0.4166666666666667,72.28571428571429,75.61904761904762,32,24,0.75,85,40,0.68,91.0,80.96875,0,0,0
PVLAFC2024-M20-AKA-PGA-XML.xml,PVLALL24,AKA,PGA,20240309,19,6,0.3157894736842105,25,46,0.352112676056338,77.10526315789474,84.6842105263158,19,15,0.7894736842105263,50,23,0.684931506849315,89.84210526315789,81.84210526315789,0,0,0
PVL2025A-W72-HSH-ZUS-XML.xml,PVLAF25,HSH,ZUS,20250304,23,17,0.7391304347826086,58,29,0.6666666666666666,86.0,77.04347826086956,9,2,0.2222222222222222,13,23,0.3611111111111111,86.44444444444444,89.22222222222223,0,0,1
PVL2025A-W81-CTC-CCS-XML.xml,PVLAF25,CTC,CCS,20250318,26,12,0.46153846153846156,50,49,0.5050505050505051,82.11538461538461,83.11538461538461,33,25,0.7575757575757576,88,40,0.6875,90.51515151515152,80.15151515151516,0,0,0
PVL2023A-W36-ABMvCHD-XML.xml,PVLF23,ABM,CHD,20230316,0,0,0.5,0,0,0.5,0.0,0.0,25,17,0.68,55,34,0.6179775280898876,82.2,72.48,0,0,0
PVLAFC2023-M55-CTCvFTL-XML_112523.xml,PVLALL23,CTC,FTL,20231125,27,12,0.4444444444444444,50,52,0.49019607843137253,81.14814814814815,82.88888888888889,8,4,0.5,13,14,0.48148148148148145,75.125,72.0,0,0,1
PVLRC2024-M6-CHD-CMF-XML.xml,PVLR24,CHD,CMF,20240718,26,18,0.6923076923076923,58,34,0.6304347826086957,82.07692307692308,72.07692307692308,26,17,0.6538461538461539,65,42,0.6074766355140186,89.76923076923077,84.84615384615384,0,0,1
PVL2025B-W30-CMF-PGA-XML.xml,PVLOT25,CMF,PGA,20250729,27,17,0.6296296296296297,65,45,0.5909090909090909,88.48148148148148,84.48148148148148,20,16,0.8,53,23,0.6973684210526315,89.1,80.8,0,0,0
PVL2025A-W37-CAP-CCS-XML.xml,PVLAF25,CAP,CCS,20250121,9,3,0.3333333333333333,14,23,0.3783783783783784,85.11111111111111,91.11111111111111,34,26,0.7647058823529411,91,40,0.6946564885496184,90.11764705882354,79.44117647058823,0,0,0
PVL2023A-W18-PGAvHSH-XML.xml,PVLF23,PGA,HSH,20230223,21,17,0.8095238095238095,56,24,0.7,89.42857142857143,81.0,24,18,0.75,61,30,0.6703296703296703,86.41666666666667,77.54166666666667,0,0,0
PVL2023B-W24-CMFvCHD-XML.xml,PVLINV23,CMF,CHD,20230718,28,17,0.6071428571428571,66,48,0.5789473684210527,88.35714285714286,84.89285714285714,27,19,0.7037037037037037,61,34,0.6421052631578947,81.81481481481481,71.44444444444444,0,0,0
PVL2025A-W77-NXL-FFF-XML.xml,PVLAF25,NXL,FFF,20250313,22,8,0.36363636363636365,30,45,0.4,71.45454545454545,75.5909090909091,18,5,0.2777777777777778,21,41,0.3387096774193548,70.88888888888889,79.27777777777777,0,0,1
PVLAFC2024-M10-FFF-CAP-XML1.xml,PVLALL24,FFF,CAP,20240229,19,5,0.2631578947368421,21,44,0.3230769230769231,69.89473684210526,79.05263157894737,10,3,0.3,14,26,0.35,82.2,89.5,0,0,1
PVL2023B-W22-GFDvAKA-XML.xml,PVLINV23,GFD,AKA,20230718,8,0,0.0,0,24,0.0,47.75,75.0,20,6,0.3,25,49,0.33783783783783783,76.3,84.2,0,0,0
PVLAFC2023-M34-CCSvPGA-XML.xml,PVLALL23,CCS,PGA,20231109,35,27,0.7714285714285715,94,40,0.7014925373134329,89.68571428571428,78.77142857142857,22,17,0.7727272727272727,58,27,0.6823529411764706,90.5,82.45454545454545,0,0,1
PVL2025A-W51-CCS-CTC-XML.xml,PVLAF25,CCS,CTC,20250206,36,28,0.7777777777777778,97,42,0.697841726618705,90.33333333333333,79.52777777777777,28,13,0.4642857142857143,53,54,0.4953271028037383,81.64285714285714,83.75,0,0,1
PVL2025A-W16-CTC-NXL-XML.xml,PVLAF25,CTC,NXL,20241126,29,13,0.4482758620689655,53,57,0.4818181818181818,80.72413793103448,83.44827586206897,23,9,0.391304347826087,33,45,0.4230769230769231,71.6086956521739,74.56521739130434,0,0,1
PVL2025B-W24-CCS-CTC-XML.xml,PVLOT25,CCS,CTC,20250720,37,29,0.7837837837837838,100,42,0.704225352112676,89.91891891891892,78.86486486486487,30,14,0.4666666666666667,56,57,0.49557522123893805,80.56666666666666,82.56666666666666,0,0,1
PVL2025A-W82-ZUS-PGA-XML.xml,PVLAF25,ZUS,PGA,20250318,10,2,0.2,14,26,0.35,86.7,89.9,23,17,0.7391304347826086,60,30,0.6666666666666666,91.17391304347827,83.78260869565217,0,0,1
PVL2023B-W21-PGAvCMF-XML.xml,PVLINV23,PGA,CMF,20230715,24,17,0.7083333333333334,60,33,0.6451612903225806,90.25,83.5,29,17,0.5862068965517241,66,51,0.5641025641025641,87.27586206896552,84.55172413793103,0,0,0
PVLAFC2023-M38-HSHvCTC-XML_111123.xml,PVLALL23,HSH,CTC,20231111,25,19,0.76,64,32,0.6666666666666666,87.48,78.96,31,14,0.45161290322580644,57,60,0.48717948717948717,80.54838709677419,82.93548387096774,0,0,0
PVLAFC2023-M45-GFDvAKA-XML_111823.xml,PVLALL23,GFD,AKA,20231118,9,0,0.0,2,27,0.06896551724137931,54.55555555555556,79.33333333333333,21,7,0.3333333333333333,28,51,0.35443037974683544,78.0952380952381,85.38095238095238,0,0,0
PVLAFC2023-M48-CHDvCTC-XML_112123.xml,PVLALL23,CHD,CTC,20231121,28,20,0.7142857142857143,64,34,0.6530612244897959,81.57142857142857,70.92857142857143,32,15,0.46875,60,61,0.49586776859504134,80.90625,83.15625,0,0,0
PVL2025D-W04-FFF-NXL-XML.xml,TEST_PVLR25,FFF,NXL,20251009,20,6,0.3,24,44,0.35294117647058826,70.15,77.6,24,9,0.375,33,48,0.4074074074074074,71.0,74.625,0,0,1
PVLAFC2024-M2-CAP-CTC-XML.xml,PVLALL24,CAP,CTC,20240220,11,3,0.2727272727272727,14,29,0.32558139534883723,79.27272727272727,88.18181818181819,33,16,0.48484848484848486,63,63,0.5,81.60606060606061,83.81818181818181,0,0,0
PVL2024A-M38-CHD-CCS-XML.xml,PVLALL24,CHD,CCS,20240326,29,20,0.6896551724137931,66,37,0.6407766990291263,82.37931034482759,72.06896551724138,38,30,0.7894736842105263,103,43,0.7054794520547946,90.02631578947368,78.89473684210526,0,0,0
PVL2025B-W40-CCS-HSH-XML.xml,PVLOT25,CCS,HSH,20250812,39,31,0.7948717948717948,106,45,0.7019867549668874,90.64102564102564,79.6923076923077,26,19,0.7307692307692307,65,35,0.65,87.57692307692308,79.46153846153847,0,0,0
PVLAFC2023-M73-CCSvCMF-XML_121423.xml,PVLALL23,CCS,CMF,20231214,40,31,0.775,108,48,0.6923076923076923,90.9,80.4,30,18,0.6,69,53,0.5655737704918032,87.86666666666666,84.96666666666667,0,0,1
PVL2023B-W38-HSHvJPN-XML.xml,PVLINV23,HSH,JPN,20230727,27,20,0.7407407407407407,68,37,0.6476190476190476,88.33333333333333,80.25925925925925,2,2,1.0,6,1,0.8571428571428571,86.5,66.0,0,0,0
PVL2024B-M28-AKA-CHD-XML.xml,PVLR24,AKA,CHD,20240806,22,8,0.36363636363636365,31,51,0.3780487804878049,77.95454545454545,83.86363636363636,30,20,0.6666666666666666,68,40,0.6296296296296297,83.3,73.46666666666667,0,0,1
PVL2023B-W15-FTLvPGA-XML.xml,PVLINV23,FTL,PGA,20230713,9,4,0.4444444444444444,15,17,0.46875,78.66666666666667,74.55555555555556,25,17,0.68,62,36,0.6326530612244898,90.52,84.36,0,0,0
PVLAFC2023-M60-CCSvAKA-XML_113023.xml,PVLALL23,CCS,AKA,20231130,41,32,0.7804878048780488,111,49,0.69375,91.0,80.73170731707317,23,9,0.391304347826087,34,52,0.3953488372093023,78.47826086956522,83.8695652173913,0,0,1
PVL2025A-W71-AKA-FFF-XML.xml,PVLAF25,AKA,FFF,20250304,24,9,0.375,35,55,0.3888888888888889,78.83333333333333,84.58333333333333,21,7,0.3333333333333333,27,45,0.375,71.42857142857143,78.0952380952381,0,0,1
PVL2025D-W15-PGA-CTC-XML.xml,TEST_PVLR25,PGA,CTC,20251018,26,18,0.6923076923076923,65,38,0.6310679611650486,91.57692307692308,85.07692307692308,34,17,0.5,66,63,0.5116279069767442,81.41176470588235,82.41176470588235,0,0,1
PVL2024B-W42-CMF-CCS-XML.xml,PVLR24,CMF,CCS,20240817,31,18,0.5806451612903226,70,56,0.5555555555555556,88.06451612903226,85.29032258064517,42,33,0.7857142857142857,114,50,0.6951219512195121,91.23809523809524,80.88095238095238,0,0,0
PVL2023A-W26-CTCvAKA-XML.xml,PVLF23,CTC,AKA,20230304,35,17,0.4857142857142857,67,66,0.5037593984962406,81.48571428571428,82.77142857142857,25,10,0.4,38,57,0.4,79.92,84.84,0,0,0
PVL2025D-W07-HSH-CAP-XML.xml,TEST_PVLR25,HSH,CAP,20251013,28,20,0.7142857142857143,69,40,0.6330275229357798,87.92857142857143,80.89285714285714,12,3,0.25,14,32,0.30434782608695654,75.66666666666667,87.08333333333333,0,0,1
PVL2025C-W09-CHD-ZUS-XML.xml,PVLINV25,CHD,ZUS,20250825,31,20,0.6451612903225806,69,43,0.6160714285714286,83.3225806451613,74.0,11,3,0.2727272727272727,17,26,0.3953488372093023,85.81818181818181,88.0,0,0,1
PVL2025D-W11-CCS-PGA-XML.xml,TEST_PVLR25,CCS,PGA,20251014,43,34,0.7906976744186046,117,50,0.7005988023952096,91.0,80.48837209302326,27,19,0.7037037037037037,68,39,0.6355140186915887,91.70370370370371,85.03703703703704,0,0,1
PVL2024C-W09-FFF-CCS-XML.xml,PVLINV24,FFF,CCS,20240911,22,7,0.3181818181818182,29,48,0.37662337662337664,72.31818181818181,79.36363636363636,44,35,0.7954545454545454,120,51,0.7017543859649122,91.02272727272727,80.61363636363636,0,0,0
PVL2025A-W85-PGA-ZUS-XML.xml,PVLAF25,PGA,ZUS,20250322,28,19,0.6785714285714286,69,42,0.6216216216216216,91.5,85.28571428571429,12,3,0.25,18,29,0.3829787234042553,85.41666666666667,88.75,0,0,1
PVL2023A-W24-PGAvFTL-XML.xml,PVLF23,PGA,FTL,20230302,29,20,0.6896551724137931,72,42,0.631578947368421,91.03448275862068,84.34482758620689,10,4,0.4,17,20,0.4594594594594595,81.1,78.9,0,0,1
PVLAFC2023-M1-GFDvNXL-XML.xml,PVLALL23,GFD,NXL,20231015,10,0,0.0,2,30,0.0625,54.3,78.9,25,9,0.36,34,51,0.4,71.68,75.52,0,0,0
PVL2023B-W29-FTLvCCS-XML.xml,PVLINV23,FTL,CCS,20230720,11,4,0.36363636363636365,17,23,0.425,79.0909090909091,78.54545454545455,45,36,0.8,123,51,0.7068965517241379,90.66666666666667,79.86666666666666,0,0,0
PVL2023A-W32-CHDvHSH-XML.xml,PVLF23,CHD,HSH,20230311,32,21,0.65625,72,44,0.6206896551724138,83.75,74.21875,29,21,0.7241379310344828,72,40,0.6428571428571429,87.48275862068965,80.34482758620689,0,0,0
PVL2024-M40-ZUS-CTC-XML.xml,PVLR24,ZUS,CTC,20240817,13,3,0.23076923076923078,18,32,0.36,83.3076923076923,87.92307692307692,36,17,0.4722222222222222,69,69,0.5,82.11111111111111,83.25,0,0,0
PVL2025D-W21-AKA-PGA-XML.xml,TEST_PVLR25,AKA,PGA,20251023,26,11,0.4230769230769231,41,59,0.41,80.6923076923077,85.57692307692308,30,21,0.7,75,42,0.6410256410256411,90.5,83.5,0,0,0
PVL2025D-W12-CHD-FFF-XML.xml,TEST_PVLR25,CHD,FFF,20251016,33,21,0.6363636363636364,72,47,0.6050420168067226,83.03030303030303,74.24242424242425,23,7,0.30434782608695654,29,51,0.3625,71.21739130434783,79.17391304347827,0,0,0
PVL2023A-W02-CCSvPGA-XML.xml,PVLF23,CCS,PGA,20230204,46,37,0.8043478260869565,126,53,0.7039106145251397,90.97826086956522,80.30434782608695,31,22,0.7096774193548387,78,44,0.639344262295082,90.96774193548387,84.35483870967742,0,0,1
PVL2025A-W58-CHD-ZUS-XML.xml,PVLAF25,CHD,ZUS,20250213,34,21,0.6176470588235294,72,50,0.5901639344262295,82.20588235294117,74.26470588235294,14,3,0.21428571428571427,18,35,0.33962264150943394,81.28571428571429,87.0,0,0,1
PVL2024A-W62-GTH-CTC-XML.xml,PVLALL24,GTH,CTC,20240425,17,3,0.17647058823529413,14,44,0.2413793103448276,66.17647058823529,79.47058823529412,37,18,0.4864864864864865,72,69,0.5106382978723404,81.91891891891892,82.48648648648648,0,0,0
PVL2023A-W10-CMFvCCS-XML.xml,PVLF23,CMF,CCS,20230214,32,18,0.5625,70,59,0.5426356589147286,87.3125,85.15625,47,38,0.8085106382978723,129,53,0.7087912087912088,90.63829787234043,79.87234042553192,0,0,0
PVL2025A-W80-CMF-HSH-XML.xml,PVLAF25,CMF,HSH,20250315,33,18,0.5454545454545454,70,62,0.5303030303030303,86.03030303030303,84.84848484848484,30,22,0.7333333333333333,75,40,0.6521739130434783,87.06666666666666,79.66666666666667,0,0,1
PVL2025D-W29-FFF-CMF-XML.xml,TEST_PVLR25,FFF,CMF,20251031,24,8,0.3333333333333333,32,51,0.3855421686746988,71.375,78.16666666666667,34,19,0.5588235294117647,73,64,0.5328467153284672,86.6470588235294,85.32352941176471,0,0,1
PVL2023B-W27-PGAvAKA-XML.xml,PVLINV23,PGA,AKA,20230720,32,22,0.6875,78,47,0.624,90.0,84.0625,27,11,0.4074074074074074,43,62,0.4095238095238095,81.77777777777777,86.29629629629629,0,0,1
PVL2023B-W04-CCSvGFD-XML.xml,PVLINV23,CCS,GFD,20230629,48,39,0.8125,132,53,0.7135135135135136,90.3125,79.14583333333333,11,0,0.0,2,33,0.05714285714285714,54.0,78.54545454545455,0,0,1
PVL2025A-W59-GTH-PGA-XML.xml,PVLAF25,GTH,PGA,20250215,18,3,0.16666666666666666,16,47,0.25396825396825395,67.77777777777777,81.05555555555556,33,23,0.696969696969697,81,49,0.6230769230769231,90.45454545454545,84.36363636363636,0,0,0
PVL2025A-W41-FFF-CTC-XML.xml,PVLAF25,FFF,CTC,20250125,25,9,0.36,35,52,0.40229885057471265,72.28,78.24,38,19,0.5,75,71,0.5136986301369864,82.60526315789474,82.8157894736842,0,0,0
PVL2024A-M48-CAP-AKA-XML.xml,PVLALL24,CAP,AKA,20240411,13,3,0.23076923076923078,14,35,0.2857142857142857,74.84615384615384,86.15384615384616,28,11,0.39285714285714285,45,65,0.4090909090909091,82.21428571428571,86.96428571428571,0,0,0
PVL2025C-W17-HSH-KSU-XML.xml,PVLINV25,HSH,KSU,20250831,31,22,0.7096774193548387,77,43,0.6416666666666667,87.51612903225806,80.54838709677419,2,1,0.5,3,4,0.42857142857142855,82.5,84.5,0,0,1
PVL2024A-M68-CTC-PGA-XML.xml,PVLALL24,CTC,PGA,20240430,39,20,0.5128205128205128,78,72,0.52,82.94871794871794,82.64102564102564,34,24,0.7058823529411765,84,49,0.631578947368421,90.0,83.58823529411765,0,0,0
PVL2025A-W70-CMF-CTC-XML.xml,PVLAF25,CMF,CTC,20250301,35,19,0.5428571428571428,74,67,0.524822695035461,86.45714285714286,85.57142857142857,40,20,0.5,79,75,0.512987012987013,82.8,82.95,0,0,1
PVL2023B-W26-GFDvFOT-XML.xml,PVLINV23,GFD,FOT,20230720,12,0,0.0,2,36,0.05263157894736842,52.916666666666664,78.25,3,0,0.0,1,9,0.1,63.333333333333336,82.33333333333333,0,0,0
PVL2024A-W39-AKA-HSH-XML.xml,PVLALL24,AKA,HSH,20240402,29,12,0.41379310344827586,48,65,0.4247787610619469,81.96551724137932,85.72413793103448,32,23,0.71875,80,44,0.6451612903225806,87.96875,80.96875,0,0,0
PVL2023B-W19-HSHvGFD-XML.xml,PVLINV23,HSH,GFD,20230715,33,24,0.7272727272727273,83,44,0.6535433070866141,87.57575757575758,80.21212121212122,13,0,0.0,3,39,0.07142857142857142,56.07692307692308,79.15384615384616,0,0,1
STIC2023-M36-CHDvPGA-XML_1111231.xml,PVLALL23,CHD,PGA,20231111,35,22,0.6285714285714286,75,51,0.5952380952380952,82.6,74.31428571428572,35,25,0.7142857142857143,87,50,0.635036496350365,90.14285714285714,83.4,0,0,1
PVLAFC2023-M52-CMFvHSH-XML_112323.xml,PVLALL23,CMF,HSH,20231123,36,20,0.5555555555555556,77,67,0.5347222222222222,86.13888888888889,85.05555555555556,34,25,0.7352941176470589,86,44,0.6615384615384615,87.23529411764706,79.58823529411765,0,0,1
PVL2025A-W49-FFF-HSH-XML.xml,PVLAF25,FFF,HSH,20250204,26,9,0.34615384615384615,36,55,0.3956043956043956,72.42307692307692,78.92307692307692,35,25,0.7142857142857143,88,47,0.6518518518518519,87.57142857142857,80.34285714285714,0,0,0
PVL2025B-W08-CMF-NXL-XML.xml,PVLOT25,CMF,NXL,20250629,37,21,0.5675675675675675,80,69,0.5369127516778524,86.67567567567568,85.43243243243244,26,10,0.38461538461538464,37,51,0.42045454545454547,71.8076923076923,74.57692307692308,0,0,0
PVL2023A-W23-CMFvCHD-XML.xml,PVLF23,CMF,CHD,20230302,38,21,0.5526315789473685,81,72,0.5294117647058824,86.89473684210526,85.89473684210526,36,23,0.6388888888888888,78,52,0.6,82.88888888888889,74.52777777777777,0,0,0
PVL2024B-W45-FFF-AKA-XML.xml,PVLR24,FFF,AKA,20240820,27,9,0.3333333333333333,36,58,0.3829787234042553,71.81481481481481,78.77777777777777,30,12,0.4,48,68,0.41379310344827586,81.1,85.36666666666666,0,0,0
PVLAFC2023-M62-NXLvFFF-XML_120223.xml,PVLALL23,NXL,FFF,20231202,27,11,0.4074074074074074,40,52,0.43478260869565216,72.96296296296296,75.33333333333333,28,9,0.32142857142857145,36,61,0.3711340206185567,71.39285714285714,78.64285714285714,0,0,1
PVL2025A-W46-GTH-FFF-XML.xml,PVLAF25,GTH,FFF,20250130,19,3,0.15789473684210525,16,50,0.24242424242424243,67.26315789473684,80.73684210526316,29,9,0.3103448275862069,37,64,0.36633663366336633,71.82758620689656,79.10344827586206,0,0,0
PVL2023A-W34-AKAvCCS-XML.xml,PVLF23,AKA,CCS,20230314,31,13,0.41935483870967744,51,68,0.42857142857142855,80.90322580645162,84.54838709677419,49,40,0.8163265306122449,135,53,0.7180851063829787,90.0,78.36734693877551,0,0,0
PVL2024A-M58-CTC-AKA-XML.xml,PVLALL24,CTC,AKA,20240420,41,20,0.4878048780487805,79,78,0.5031847133757962,82.41463414634147,82.7560975609756,32,13,0.40625,52,71,0.42276422764227645,80.75,85.09375,0,0,1
PVL2024B-W53-HSH-AKA.xml,PVLR24,HSH,AKA,20240831,36,26,0.7222222222222222,91,47,0.6594202898550725,87.22222222222223,79.66666666666667,33,13,0.3939393939393939,52,74,0.4126984126984127,79.93939393939394,84.78787878787878,0,0,0
PVL2024A-M47-HSH-SGA-XML.xml,PVLALL24,HSH,SGA,20240409,37,26,0.7027027027027027,93,50,0.6503496503496503,87.86486486486487,80.43243243243244,4,0,0.0,0,12,0.0,42.0,75.0,0,0,1
PVL2024C-W07-FFF-EST-XML.xml,PVLINV24,FFF,EST,20240909,30,10,0.3333333333333333,40,65,0.38095238095238093,72.6,79.36666666666666,1,0,0.0,0,3,0.0,60.0,77.0,0,0,0
PVL2024A-M53-PGA-CHD-XML.xml,PVLALL24,PGA,CHD,20240416,36,25,0.6944444444444444,88,53,0.624113475177305,89.91666666666667,83.66666666666667,37,24,0.6486486486486487,81,54,0.6,83.37837837837837,74.83783783783784,0,0,1
