match_id,team_a_id,team_b_id,tournament_id,team_a_elo,team_b_elo,elo_diff,elo_prob_team_a,team_a_matches_played,team_a_win_rate,team_a_avg_points,team_a_avg_attack,team_a_avg_block,team_a_avg_serve,team_b_matches_played,team_b_win_rate,team_b_avg_points,team_b_avg_attack,team_b_avg_block,team_b_avg_serve,team_a_starter_attack,team_a_starter_block,team_a_starter_serve,team_a_top_scorer,team_a_libero_digs,team_a_libero_reception,team_a_roster_depth,team_a_avg_sets_per_player,team_a_10plus_scorers,team_b_starter_attack,team_b_starter_block,team_b_starter_serve,team_b_top_scorer,team_b_libero_digs,team_b_libero_reception,team_b_roster_depth,team_b_avg_sets_per_player,team_b_10plus_scorers,team_a_wins
120,1,2,2,1631.939049987581,1561.9218316935971,70.01721829398389,0.599420596348411,29,1.5862068965517242,90.62068965517241,56.93103448275862,7.9655172413793105,5.551724137931035,15,1.4666666666666666,90.4,56.333333333333336,7.933333333333334,4.733333333333333,4.073863636363637,0.5539772727272727,0.4090909090909091,26,1.2102272727272727,0.8125,25,3.133522727272727,69,4.169398907103825,0.6120218579234973,0.366120218579235,25,1.0874316939890711,0.7540983606557377,23,3.0437158469945356,41,0
121,6,9,4,1492.8595126001612,1470.0359942575396,22.823518342621583,0.5327985176691148,5,0.8,70.4,39.4,6.0,5.0,16,0.75,73.0,43.75,6.75,4.6875,2.4461538461538463,0.4153846153846154,0.3384615384615385,15,1.2307692307692308,0.6307692307692307,18,2.4153846153846152,5,2.803921568627451,0.4362745098039216,0.28431372549019607,25,1.1862745098039216,0.36764705882352944,22,2.906862745098039,25,1
122,9,1,3,1460.691964610922,1619.9506380606128,-159.25867344969083,0.28561717589161356,17,0.7058823529411765,71.6470588235294,42.76470588235294,6.411764705882353,4.529411764705882,30,1.5333333333333334,91.06666666666666,57.3,7.866666666666666,5.433333333333334,2.794392523364486,0.4205607476635514,0.2803738317757009,25,1.2009345794392523,0.3644859813084112,22,2.9018691588785046,26,4.1208791208791204,0.5494505494505495,0.4010989010989011,27,1.2225274725274726,0.8131868131868132,25,3.1483516483516483,72,0
123,8,5,10,1450.876397800494,1488.044688166354,-37.16829036586,0.44671365390645834,8,0.25,82.75,49.375,6.5,3.5,15,0.8,78.46666666666667,45.266666666666666,7.866666666666666,3.8666666666666667,3.316326530612245,0.42857142857142855,0.21428571428571427,21,1.0918367346938775,0.7551020408163265,21,3.13265306122449,17,3.241573033707865,0.6067415730337079,0.24719101123595505,23,1.4438202247191012,0.6292134831460674,22,2.99438202247191,20,1
124,2,15,7,1573.9102436205653,1425.831428725316,148.07881489524925,0.7010724880797466,16,1.5,91.5,57.5625,7.625,4.6875,15,0.4,68.2,39.6,4.533333333333333,4.466666666666667,4.218274111675127,0.583756345177665,0.3604060913705584,33,1.1269035532994924,0.7461928934010152,23,3.0862944162436547,43,2.1122448979591835,0.23979591836734693,0.25,17,1.280612244897959,0.5969387755102041,21,2.688775510204082,17,1
125,2,15,8,1579.8887938589703,1419.852878486911,160.0359153720592,0.7152948562567633,17,1.5294117647058822,90.52941176470588,56.88235294117647,7.705882352941177,4.705882352941177,16,0.375,66.75,39.125,4.3125,4.1875,4.128571428571429,0.5857142857142857,0.3619047619047619,33,1.119047619047619,0.7285714285714285,23,3.066666666666667,44,2.033333333333333,0.22857142857142856,0.23333333333333334,17,1.2476190476190476,0.580952380952381,21,2.6714285714285713,17,1
126,2,3,3,1585.582896733835,1495.19177262698,90.39112410685493,0.6272256616483471,18,1.5555555555555556,89.72222222222223,56.111111111111114,7.611111111111111,4.777777777777778,22,0.9090909090909091,82.72727272727273,50.68181818181818,8.136363636363637,3.772727272727273,4.03125,0.5625,0.36160714285714285,33,1.1071428571428572,0.7276785714285714,23,3.03125,45,3.2,0.5071428571428571,0.2392857142857143,33,1.1785714285714286,0.8964285714285715,24,3.017857142857143,42,1
127,4,16,8,1434.4942024118907,1561.9664683440665,-127.47226593217579,0.32436373246826256,15,0.4,70.6,43.53333333333333,4.333333333333333,3.0,23,1.391304347826087,90.1304347826087,52.95652173913044,9.826086956521738,3.6956521739130435,2.918918918918919,0.2648648648648649,0.15675675675675677,30,1.2108108108108109,0.4540540540540541,23,2.637837837837838,18,4.164750957854406,0.7586206896551724,0.2835249042145594,29,1.578544061302682,0.8275862068965517,22,3.3026819923371646,44,1
128,10,3,3,1582.111006198314,1487.736285859947,94.37472033836707,0.6325715103955348,18,1.5555555555555556,87.83333333333333,54.666666666666664,8.444444444444445,4.222222222222222,23,0.8695652173913043,83.26086956521739,50.52173913043478,8.130434782608695,3.869565217391304,4.172897196261682,0.6448598130841121,0.2803738317757009,34,1.574766355140187,0.7897196261682243,21,3.0841121495327104,40,3.219178082191781,0.5068493150684932,0.25,33,1.202054794520548,0.9075342465753424,24,3.0547945205479454,44,0
129,15,10,3,1414.1587756120464,1569.4595759904034,-155.30080037835705,0.29028850487707464,17,0.35294117647058826,66.82352941176471,39.11764705882353,4.470588235294118,4.0588235294117645,19,1.4736842105263157,87.52631578947368,54.526315789473685,8.631578947368421,4.0,2.063063063063063,0.23423423423423423,0.22972972972972974,17,1.2522522522522523,0.6126126126126126,21,2.644144144144144,18,4.176991150442478,0.6637168141592921,0.26548672566371684,34,1.5619469026548674,0.827433628318584,21,3.101769911504425,42,0
130,8,19,3,1461.942124722365,1463.3124342013705,-1.3703094790055275,0.4980279763634059,9,0.4444444444444444,85.77777777777777,50.888888888888886,6.888888888888889,3.6666666666666665,8,0.5,84.25,53.875,6.375,3.25,3.390909090909091,0.42727272727272725,0.22727272727272727,32,1.1545454545454545,0.7545454545454545,21,3.2,18,3.814432989690722,0.4742268041237113,0.2268041237113402,47,1.1855670103092784,1.0515463917525774,23,3.1237113402061856,13,1
131,9,3,8,1454.9796210930897,1500.3877160678576,-45.40809497476789,0.43502204456871163,18,0.6666666666666666,70.55555555555556,41.833333333333336,6.166666666666667,4.277777777777778,24,0.9166666666666666,83.75,50.5,7.958333333333333,4.041666666666667,2.7224669603524227,0.4052863436123348,0.2643171806167401,25,1.2114537444933922,0.3700440528634361,22,2.881057268722467,26,3.239344262295082,0.4918032786885246,0.26557377049180325,33,1.2131147540983607,0.9245901639344263,24,3.055737704918033,47,0
132,6,10,4,1502.2035422467789,1575.2653460879449,-73.06180384116601,0.3963785555217354,6,1.0,71.16666666666667,39.833333333333336,7.0,5.333333333333333,20,1.5,87.0,54.35,8.7,3.9,2.5316455696202533,0.4810126582278481,0.34177215189873417,15,1.1898734177215189,0.6075949367088608,18,2.392405063291139,7,4.163865546218488,0.6722689075630253,0.2605042016806723,34,1.546218487394958,0.8277310924369747,21,3.0714285714285716,44,0
133,10,3,5,1583.1929171983795,1509.0881569592318,74.10476023914771,0.6050570174056665,21,1.5238095238095237,86.52380952380952,53.61904761904762,8.761904761904763,3.761904761904762,25,0.96,83.4,50.48,7.88,4.04,4.17004048582996,0.6882591093117408,0.2550607287449393,34,1.591093117408907,0.8178137651821862,22,3.0566801619433197,45,3.227129337539432,0.4921135646687697,0.26498422712933756,33,1.2176656151419558,0.9085173501577287,24,3.028391167192429,49,1
134,11,5,8,1567.844575020838,1476.9789612444831,90.86561377635485,0.627864073768387,25,1.36,83.0,53.04,7.28,4.36,16,0.75,79.3125,46.5625,8.0625,3.75,3.8534201954397393,0.5407166123778502,0.30293159609120524,37,1.3029315960912051,0.6742671009771987,20,2.752442996742671,49,3.375661375661376,0.6243386243386243,0.24338624338624337,25,1.4603174603174602,0.6613756613756614,22,3.0634920634920637,23,1
135,2,10,3,1593.0383835008681,1591.0917768502661,1.946606650602007,0.5028013628471044,19,1.5789473684210527,90.52631578947368,56.8421052631579,7.7368421052631575,4.7368421052631575,22,1.5454545454545454,86.0,53.09090909090909,8.590909090909092,3.909090909090909,3.96218487394958,0.5630252100840336,0.3445378151260504,33,1.1470588235294117,0.7142857142857143,23,3.1134453781512605,48,4.112403100775194,0.6782945736434108,0.2596899224806202,34,1.6124031007751938,0.810077519379845,22,3.0310077519379846,46,1
136,4,9,8,1448.0069277625255,1446.2791802017155,1.7277475608100303,0.5024864081155519,16,0.5,72.375,44.0,4.6875,3.125,19,0.631578947368421,69.57894736842105,41.36842105263158,6.052631578947368,4.2631578947368425,3.010204081632653,0.3010204081632653,0.17346938775510204,30,1.219387755102041,0.4846938775510204,23,2.704081632653061,21,2.698744769874477,0.39748953974895396,0.2594142259414226,25,1.1799163179916319,0.35564853556485354,22,2.8702928870292888,27,0
137,16,10,7,1548.4537429934317,1581.1478041072082,-32.69406111377657,0.45308785144149283,24,1.3333333333333333,90.16666666666667,52.333333333333336,9.833333333333334,3.7083333333333335,23,1.4782608695652173,85.78260869565217,52.95652173913044,8.347826086956522,3.869565217391304,4.125461254612546,0.7564575645756457,0.28413284132841327,29,1.5867158671586716,0.8487084870848709,22,3.2988929889298895,45,4.103703703703704,0.6592592592592592,0.25555555555555554,34,1.5851851851851853,0.7814814814814814,22,3.0444444444444443,47,0
138,20,16,6,1483.3452049767918,1539.3919859646019,-56.04678098781005,0.4200346369597971,2,0.0,69.0,40.0,5.5,2.5,25,1.28,90.36,52.56,9.88,3.72,2.68,0.4,0.16,16,1.04,0.6,13,2.84,2,4.130742049469965,0.7526501766784452,0.2826855123674912,29,1.6395759717314489,0.8621908127208481,22,3.314487632508834,47,0
139,5,4,3,1469.5362427198509,1437.9571996002144,31.57904311963648,0.5453211607213024,17,0.7058823529411765,78.0,46.0,7.882352941176471,3.6470588235294117,17,0.47058823529411764,70.6470588235294,42.470588235294116,4.764705882352941,3.0,3.3333333333333335,0.6119402985074627,0.23383084577114427,25,1.4676616915422886,0.6766169154228856,22,3.0348258706467663,24,2.918269230769231,0.3076923076923077,0.16826923076923078,30,1.1634615384615385,0.47596153846153844,23,2.6923076923076925,22,0
140,5,9,4,1458.6298195054248,1456.3289083640266,2.3009111413982737,0.5033112289009837,18,0.6666666666666666,76.88888888888889,45.388888888888886,7.722222222222222,3.7222222222222223,20,0.7,69.85,41.1,6.1,4.45,3.2710280373831777,0.5934579439252337,0.24299065420560748,25,1.4158878504672898,0.6542056074766355,22,3.0,25,2.7419354838709675,0.4112903225806452,0.28225806451612906,25,1.1693548387096775,0.3629032258064516,22,2.8669354838709675,28,0
141,9,19,3,1466.3951329420463,1453.2729937286385,13.122139213407763,0.5188753022144966,21,0.7619047619047619,71.14285714285714,41.666666666666664,6.095238095238095,4.619047619047619,9,0.4444444444444444,81.44444444444444,52.111111111111114,5.777777777777778,3.2222222222222223,2.8192307692307694,0.4153846153846154,0.29615384615384616,25,1.1923076923076923,0.38461538461538464,22,2.8846153846153846,32,3.623853211009174,0.43119266055045874,0.22018348623853212,47,1.165137614678899,1.1009174311926606,23,3.036697247706422,14,0
142,6,1,1,1494.2759711363442,1625.6629815784452,-131.38701044210097,0.31944480381469625,7,0.8571428571428571,70.85714285714286,40.0,7.285714285714286,4.857142857142857,31,1.5483870967741935,90.54838709677419,57.064516129032256,7.806451612903226,5.387096774193548,2.5483870967741935,0.5053763440860215,0.3118279569892473,15,1.1505376344086022,0.6344086021505376,18,2.3870967741935485,9,4.063492063492063,0.5423280423280423,0.3915343915343915,27,1.1904761904761905,0.7936507936507936,25,3.1084656084656084,73,1
143,9,1,7,1456.0176268977564,1612.0518776547392,-156.03425075698283,0.28941943818452376,22,0.7272727272727273,71.5,41.54545454545455,6.409090909090909,4.545454545454546,32,1.5,91.0,57.25,7.875,5.40625,2.7992700729927007,0.4343065693430657,0.291970802919708,25,1.2007299270072993,0.39416058394160586,22,2.8905109489051095,33,4.131782945736434,0.5555555555555556,0.3979328165374677,27,1.2144702842377262,0.8113695090439277,25,3.136950904392765,77,0
144,5,2,7,1448.5635949274051,1602.982356243926,-154.4187613165209,0.29133567427188495,19,0.631578947368421,77.10526315789474,45.8421052631579,7.7368421052631575,3.6315789473684212,20,1.6,90.35,57.1,7.8,4.7,3.2831858407079646,0.5929203539823009,0.2345132743362832,25,1.4469026548672566,0.6371681415929203,22,3.0353982300884956,26,3.9322709163346614,0.5657370517928287,0.3426294820717131,33,1.1394422310756973,0.7330677290836654,23,3.1274900398406373,51,0
145,10,8,3,1590.209561136038,1471.981565195097,118.22799594094113,0.6638670310927107,24,1.5,86.33333333333333,53.083333333333336,8.375,3.9166666666666665,10,0.6,85.3,51.2,7.0,3.4,4.109929078014185,0.6631205673758865,0.2624113475177305,34,1.6028368794326242,0.7907801418439716,22,3.074468085106383,49,3.4227642276422765,0.43902439024390244,0.21138211382113822,32,1.1300813008130082,0.7317073170731707,21,3.1219512195121952,21,1
146,3,1,3,1501.1892973073452,1617.8402664184296,-116.65096911108435,0.33816172829694374,26,0.9230769230769231,82.11538461538461,49.38461538461539,7.6923076923076925,4.038461538461538,33,1.5151515151515151,90.51515151515152,56.878787878787875,7.848484848484849,5.393939393939394,3.123867069486405,0.48036253776435045,0.2628398791540785,33,1.229607250755287,0.8972809667673716,24,2.996978851963746,49,4.148989898989899,0.5580808080808081,0.4015151515151515,27,1.2121212121212122,0.8055555555555556,25,3.128787878787879,79,0
147,23,11,1,1500.0,1575.2872935454702,-75.28729354547022,0.3933174801218584,0,0.5,0.0,0.0,0.0,0.0,26,1.3846153846153846,82.8076923076923,52.80769230769231,7.346153846153846,4.3076923076923075,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,3.852664576802508,0.54858934169279,0.30094043887147337,37,1.322884012539185,0.664576802507837,20,2.7335423197492164,50,0
148,3,6,4,1494.4260627414064,1507.8870750600502,-13.461012318643725,0.48063773326305975,27,0.8888888888888888,81.14814814814815,48.851851851851855,7.555555555555555,3.925925925925926,8,1.0,75.125,41.375,8.0,5.125,3.081159420289855,0.463768115942029,0.25217391304347825,33,1.2318840579710144,0.8898550724637682,24,2.973913043478261,50,2.7333333333333334,0.5714285714285714,0.34285714285714286,22,1.2,0.6952380952380952,20,2.4857142857142858,11,1
149,11,16,2,1583.1536431479074,1547.7926787037977,35.36096444410964,0.5507135328262978,27,1.4074074074074074,82.66666666666667,52.629629629629626,7.481481481481482,4.37037037037037,26,1.3076923076923077,89.76923076923077,52.26923076923077,9.884615384615385,3.730769230769231,3.8343373493975905,0.5572289156626506,0.3042168674698795,37,1.3042168674698795,0.6656626506024096,20,2.7259036144578315,52,4.105084745762712,0.7559322033898305,0.2847457627118644,29,1.5932203389830508,0.8610169491525423,22,3.2745762711864406,48,1
150,16,2,8,1538.8069493603236,1608.8090697293637,-70.00212036904009,0.40060027242813534,27,1.2592592592592593,88.48148148148148,51.666666666666664,9.666666666666666,3.6666666666666665,21,1.619047619047619,89.61904761904762,56.666666666666664,7.666666666666667,4.714285714285714,4.049019607843137,0.7418300653594772,0.28104575163398693,29,1.6176470588235294,0.8790849673202614,22,3.2516339869281046,49,3.9053030303030303,0.5568181818181818,0.3446969696969697,33,1.121212121212121,0.7272727272727273,23,3.087121212121212,53,0
151,19,1,3,1463.6504997729285,1624.6035009843683,-160.95300121143987,0.2836312736102872,10,0.6,82.9,52.6,6.5,3.1,34,1.5294117647058822,90.11764705882354,56.64705882352941,7.911764705882353,5.294117647058823,3.5289256198347108,0.4380165289256198,0.2066115702479339,47,1.140495867768595,1.0495867768595042,23,3.0330578512396693,16,4.1222493887530565,0.5647921760391198,0.39364303178484106,27,1.2004889975550121,0.8019559902200489,25,3.1051344743276283,81,0
152,2,10,1,1616.8210751779263,1596.9322205141839,19.88885466374245,0.52859113882734,22,1.6363636363636365,89.9090909090909,56.68181818181818,7.909090909090909,4.818181818181818,25,1.52,86.72,53.24,8.44,3.96,3.862815884476534,0.5703971119133574,0.34657039711191334,33,1.151624548736462,0.7364620938628159,23,3.0938628158844765,55,4.091525423728814,0.6576271186440678,0.2576271186440678,34,1.5864406779661018,0.7932203389830509,22,3.0610169491525423,51,0
153,16,11,6,1530.794943911761,1592.1393724913814,-61.3444285796204,0.4126243578004654,28,1.2142857142857142,88.35714285714286,51.5,9.607142857142858,3.6785714285714284,28,1.4285714285714286,82.39285714285714,52.25,7.535714285714286,4.428571428571429,4.056962025316456,0.7436708860759493,0.2848101265822785,29,1.6518987341772151,0.9208860759493671,22,3.2531645569620253,52,3.8421052631578947,0.5555555555555556,0.30994152046783624,37,1.3099415204678362,0.6695906432748538,20,2.719298245614035,53,0
154,9,4,3,1450.229238134066,1448.8636228146404,1.3656153194256149,0.5019652683026483,23,0.6956521739130435,70.73913043478261,41.08695652173913,6.391304347826087,4.521739130434782,18,0.5555555555555556,70.88888888888889,42.5,4.833333333333333,3.0555555555555554,2.806338028169014,0.44014084507042256,0.29577464788732394,25,1.2077464788732395,0.38028169014084506,22,2.887323943661972,33,2.981651376146789,0.3211009174311927,0.1743119266055046,30,1.1422018348623852,0.4724770642201835,23,2.688073394495413,23,1
155,4,19,7,1438.9029281806934,1457.9778743007228,-19.07494612002938,0.4725764940384712,19,0.5263157894736842,69.89473684210526,41.578947368421055,4.894736842105263,3.0526315789473686,11,0.5454545454545454,80.45454545454545,50.90909090909091,6.090909090909091,3.090909090909091,2.903930131004367,0.3318777292576419,0.1703056768558952,30,1.1441048034934498,0.4759825327510917,23,2.685589519650655,23,3.3656716417910446,0.40298507462686567,0.19402985074626866,47,1.1567164179104477,0.9850746268656716,23,2.9402985074626864,16,1
156,12,5,6,1422.0619585698157,1442.7368814419674,-20.674922872151683,0.4702814648187055,8,0.0,47.75,28.0,3.0,2.75,20,0.6,76.3,45.35,7.55,3.65,1.8349514563106797,0.22330097087378642,0.17475728155339806,12,0.9223300970873787,0.7378640776699029,19,2.2718446601941746,2,3.196652719665272,0.5732217573221757,0.2301255230125523,25,1.4225941422594142,0.6317991631799164,22,3.0,27,0
157,1,2,4,1630.276126456574,1606.2492524013796,24.026874055194412,0.5345224354359814,35,1.542857142857143,89.68571428571428,56.2,7.914285714285715,5.314285714285714,23,1.565217391304348,90.91304347826087,56.95652173913044,8.173913043478262,4.739130434782608,4.040189125295508,0.5555555555555556,0.3900709219858156,27,1.1820330969267139,0.7919621749408984,25,3.0732860520094563,82,3.906574394463668,0.5951557093425606,0.34256055363321797,33,1.1591695501730104,0.7854671280276817,23,3.121107266435986,58,1
158,1,3,3,1639.5856777478543,1504.8133080761452,134.77236967170916,0.6847768295662049,36,1.5555555555555556,90.33333333333333,56.583333333333336,7.861111111111111,5.277777777777778,28,0.9285714285714286,81.64285714285714,49.214285714285715,7.535714285714286,3.9642857142857144,4.027522935779817,0.5481651376146789,0.3853211009174312,27,1.1995412844036697,0.7935779816513762,25,3.0894495412844036,85,3.1176470588235294,0.4677871148459384,0.25770308123249297,33,1.26890756302521,0.9187675070028011,24,3.0028011204481793,52,1
159,3,9,3,1498.5088446674692,1460.189932768013,38.318911899456225,0.5549228329950888,29,0.896551724137931,80.72413793103448,48.6551724137931,7.413793103448276,3.8620689655172415,24,0.75,70.91666666666667,41.333333333333336,6.375,4.625,3.086720867208672,0.46070460704607047,0.25203252032520324,33,1.2601626016260163,0.9105691056910569,24,2.97289972899729,53,2.7684563758389262,0.436241610738255,0.2986577181208054,25,1.238255033557047,0.39932885906040266,22,2.8624161073825505,33,1
160,1,3,8,1645.8901411565303,1507.4103880075675,138.4797531489628,0.6893652663243718,37,1.5675675675675675,89.91891891891892,56.32432432432432,7.756756756756757,5.297297297297297,30,0.9333333333333333,80.56666666666666,48.5,7.433333333333334,3.8666666666666667,4.0,0.5436241610738255,0.38926174496644295,27,1.196868008948546,0.7897091722595079,25,3.0738255033557045,85,3.06282722513089,0.46596858638743455,0.25392670157068065,33,1.2539267015706805,0.8952879581151832,24,2.9554973821989527,54,1
161,8,2,3,1465.258905816951,1596.9397011100993,-131.68079529314832,0.3190772579140079,11,0.5454545454545454,85.63636363636364,51.0,7.090909090909091,3.5454545454545454,24,1.5,91.54166666666667,57.5,8.25,4.75,3.466666666666667,0.45925925925925926,0.22962962962962963,32,1.1037037037037036,0.762962962962963,21,3.1481481481481484,23,3.98,0.6,0.3466666666666667,33,1.18,0.8,23,3.1433333333333335,61,1
162,2,16,6,1583.3212462683796,1522.5424567557518,60.77878951262778,0.5865862568165026,25,1.44,90.64,57.0,8.12,4.72,29,1.1724137931034482,87.27586206896552,50.724137931034484,9.551724137931034,3.6206896551724137,3.9456869009584663,0.5814696485623003,0.33865814696485624,33,1.1884984025559104,0.8210862619808307,23,3.1246006389776357,63,4.0184049079754605,0.7423312883435583,0.2791411042944785,29,1.638036809815951,0.9294478527607362,22,3.236196319018405,53,0
163,10,3,4,1607.5040432907306,1501.197693334055,106.3063499566756,0.648385162560929,26,1.5384615384615385,87.73076923076923,54.03846153846154,8.307692307692308,4.115384615384615,31,0.9032258064516129,80.54838709677419,48.483870967741936,7.354838709677419,3.774193548387097,4.153094462540716,0.6482084690553745,0.2736156351791531,34,1.6547231270358307,0.8273615635179153,22,3.1042345276872965,55,3.047979797979798,0.45707070707070707,0.2474747474747475,33,1.2525252525252526,0.8914141414141414,24,2.952020202020202,57,0
164,12,5,4,1412.6563292734415,1452.1425107383416,-39.48618146490003,0.44341821855445035,9,0.0,54.55555555555556,30.88888888888889,3.7777777777777777,3.111111111111111,21,0.6666666666666666,78.0952380952381,46.285714285714285,7.523809523809524,3.8095238095238093,1.9059829059829059,0.2564102564102564,0.1794871794871795,12,1.0,0.7777777777777778,19,2.41025641025641,4,3.2222222222222223,0.5674603174603174,0.23412698412698413,25,1.4365079365079365,0.6468253968253969,22,3.0555555555555554,29,0
165,11,3,4,1600.3918596473907,1514.1653965852736,86.22646306211709,0.6216034010146233,29,1.4482758620689655,82.13793103448276,51.89655172413793,7.689655172413793,4.517241379310345,32,0.9375,80.90625,48.75,7.3125,3.84375,3.8271954674220963,0.5722379603399433,0.32011331444759206,37,1.291784702549575,0.6685552407932012,20,2.71671388101983,55,3.090909090909091,0.44963144963144963,0.25307125307125306,33,1.285012285012285,0.9115479115479116,24,2.958230958230958,60,0
166,4,9,10,1449.451398299924,1451.2883894279148,-1.8369911279908138,0.49735638189236425,20,0.6,70.15,41.85,5.05,3.15,25,0.72,70.36,41.0,6.32,4.64,2.8683127572016462,0.3333333333333333,0.17695473251028807,30,1.139917695473251,0.49382716049382713,23,2.654320987654321,25,2.7491961414790995,0.4340836012861736,0.3022508038585209,25,1.234726688102894,0.3987138263665595,22,2.842443729903537,34,1
167,19,3,7,1447.4294041814921,1526.597464605566,-79.16806042407393,0.38799975149157817,12,0.5,77.91666666666667,48.833333333333336,5.916666666666667,2.8333333333333335,33,0.9696969696969697,81.60606060606061,49.21212121212121,7.393939393939394,3.8484848484848486,3.1554054054054053,0.3918918918918919,0.17567567567567569,47,1.1013513513513513,0.9662162162162162,23,2.8513513513513513,16,3.0978520286396183,0.4510739856801909,0.25059665871121717,33,1.3007159904534606,0.9212410501193318,24,2.983293556085919,63,0
168,11,1,7,1587.9597916270982,1652.1028358300427,-64.14304420294457,0.4087253916115286,30,1.4,82.9,52.2,7.733333333333333,4.633333333333334,38,1.5789473684210527,90.02631578947368,56.421052631578945,7.7631578947368425,5.342105263157895,3.8763736263736264,0.5796703296703297,0.3324175824175824,37,1.2857142857142858,0.6785714285714286,20,2.7527472527472527,57,4.041575492341357,0.5492341356673961,0.39606126914660833,27,1.1925601750547046,0.7833698030634574,25,3.0919037199124726,88,0
169,1,10,8,1660.2773436622733,1594.536340039512,65.74100362276135,0.5934957423458628,39,1.5897435897435896,90.64102564102564,56.97435897435897,7.82051282051282,5.256410256410256,27,1.4814814814814814,87.81481481481481,53.851851851851855,8.481481481481481,4.0,4.070362473347548,0.5501066098081023,0.39019189765458423,35,1.2260127931769722,0.8208955223880597,25,3.115138592750533,91,4.1835443037974684,0.6708860759493671,0.2689873417721519,34,1.6740506329113924,0.8259493670886076,22,3.1265822784810124,58,0
170,1,16,4,1648.407428815356,1534.2741818920817,114.13324692327433,0.6585870089219484,40,1.55,90.9,57.0,7.875,5.3,30,1.2,87.86666666666666,51.233333333333334,9.533333333333333,3.7,4.080912863070539,0.5560165975103735,0.3941908713692946,35,1.2302904564315353,0.8257261410788381,25,3.141078838174274,94,4.059171597633136,0.7396449704142012,0.28402366863905326,29,1.6183431952662721,0.9319526627218935,22,3.272189349112426,56,1
171,10,18,6,1606.4062548864292,1519.894283422003,86.51197146442632,0.6219898999583632,28,1.5,88.53571428571429,54.107142857142854,8.5,4.035714285714286,2,2.0,86.5,58.0,4.5,3.0,4.229357798165138,0.6758409785932722,0.27522935779816515,34,1.6666666666666667,0.8685015290519877,22,3.159021406727829,60,4.478260869565218,0.2608695652173913,0.21739130434782608,28,1.8695652173913044,0.7391304347826086,15,2.6956521739130435,5,0
172,5,11,2,1461.0108751094306,1579.7852837948676,-118.77440868543704,0.3354314415971989,22,0.7272727272727273,77.95454545454545,46.09090909090909,7.681818181818182,3.909090909090909,31,1.3548387096774193,83.7741935483871,52.903225806451616,7.806451612903226,4.612903225806452,3.1735849056603773,0.569811320754717,0.2339622641509434,25,1.4188679245283018,0.6490566037735849,22,3.0113207547169814,30,3.9361702127659575,0.5877659574468085,0.3271276595744681,37,1.3324468085106382,0.6914893617021277,20,2.7898936170212765,61,1
173,6,2,6,1497.4998297253114,1571.5895211320496,-74.08969140673821,0.39496371119387835,9,0.8888888888888888,78.66666666666667,43.55555555555556,8.222222222222221,5.111111111111111,26,1.3846153846153846,90.88461538461539,57.11538461538461,8.038461538461538,4.730769230769231,2.9482758620689653,0.5948275862068966,0.35344827586206895,22,1.3706896551724137,0.8275862068965517,20,2.6206896551724137,13,3.938650306748466,0.5766871165644172,0.3343558282208589,33,1.1809815950920246,0.852760736196319,23,3.1564417177914113,67,0
174,1,5,4,1655.235688636917,1474.3022462774866,180.9334423594305,0.7391463887273493,41,1.5609756097560976,91.0,57.24390243902439,7.926829268292683,5.2439024390243905,23,0.782608695652174,78.47826086956522,46.52173913043478,7.869565217391305,3.9130434782608696,4.093117408906883,0.5587044534412956,0.39068825910931176,35,1.2348178137651822,0.8319838056680162,25,3.1477732793522266,98,3.2427536231884058,0.5905797101449275,0.2391304347826087,25,1.4166666666666667,0.6557971014492754,22,3.0434782608695654,32,1
175,5,4,3,1469.0851740520336,1459.5042706620768,9.580903389956802,0.513784534405351,24,0.75,78.83333333333333,46.166666666666664,8.208333333333334,3.75,21,0.6666666666666666,71.42857142857143,42.61904761904762,5.0,3.3333333333333335,3.229965156794425,0.6132404181184669,0.22996515679442509,25,1.4250871080139373,0.6515679442508711,22,3.059233449477352,33,2.97244094488189,0.3346456692913386,0.1968503937007874,31,1.1496062992125984,0.5118110236220472,23,2.688976377952756,27,1
176,2,3,10,1579.488795355927,1534.3574596353976,45.13133572052948,0.5645863529044133,27,1.4074074074074074,91.88888888888889,57.55555555555556,8.222222222222221,4.62962962962963,34,1.0,81.41176470588235,49.0,7.294117647058823,4.0,4.002958579881657,0.5946745562130178,0.32840236686390534,33,1.1952662721893492,0.8905325443786982,23,3.1745562130177514,70,3.066974595842956,0.44341801385681295,0.25635103926096997,33,1.300230946882217,0.9006928406466512,24,2.9584295612009237,64,1
177,16,1,2,1527.4459220705207,1660.45276086237,-133.0068387918493,0.31742108496098115,31,1.1612903225806452,88.06451612903226,51.193548387096776,9.64516129032258,3.7096774193548385,42,1.5714285714285714,91.23809523809524,57.476190476190474,7.928571428571429,5.261904761904762,4.07163323782235,0.7535816618911175,0.2808022922636103,29,1.5988538681948423,0.9226361031518625,22,3.2664756446991405,59,4.061143984220907,0.5562130177514792,0.3905325443786982,35,1.2366863905325445,0.8303747534516766,25,3.1499013806706113,100,0
